ID,value,LAT,LON,ELEV,NAME
USC00413557,10.4556120453657,31.0667,-102.4,705,GIRVIN                        
USC00413591,25.6699256941729,32.2342,-97.7853,199.6,GLEN ROSE 2 W                 
USC00413605,23.7543996871334,30.3481,-98.6861,499.9,GOLD                          
USC00413614,20.0568090249799,31.4406,-98.5903,459.3,GOLDTHWAITE 1 WSW             
USC00413618,29.3578412201799,28.6617,-97.385,43.3,GOLIAD                        
USC00413622,25.9800547516621,29.4744,-97.4481,90.2,GONZALES 2S                   
USC00413668,20.2905748924521,33.1203,-98.5669,328.6,GRAHAM                        
USC00413680,7.05684045472364,31.3028,-102.8222,739.1,GRANDFALLS 3SSE               
USC00413685,24.7448875255624,30.715,-97.4483,174.3,GRANGER                       
USC00413689,30.9212690951821,31.4833,-95.4833,146,GRAPELAND                     
USC00413691,24.797730829421,32.9506,-97.0553,178.3,GRAPEVINE DAM                 
USC00413734,28.8990498812352,33.1678,-96.0983,166.1,GREENVILLE KGVL RADIO         
USC00413770,29.21875,31.5167,-96.5333,143,GROESBECK                     
USC00413778,31.7429166666667,31.1964,-95.1461,106.7,GROVETON                      
USC00413787,13.3895189675401,36.2631,-101.405,966.2,GRUVER                        
USC00413822,28.4399687133359,33.375,-96.7611,224,GUNTER 5 S                    
USC00413828,15.5871596911824,33.6267,-100.3369,536.4,GUTHRIE                       
USC00413841,16.9181286549708,33.9333,-100.1333,509,HACKBERRY                     
USC00413846,31.4070939137445,33.3361,-95.2486,109.7,HAGANSPORT                    
USC00413873,27.8128447596533,29.4706,-96.9397,83.8,HALLETTSVILLE 2 N             
USC00413890,16.5322643723113,32.8694,-100.1211,524.3,HAMLIN 1SW                    
USC00413941,33.0983542319749,32.6761,-94.5781,105.2,HARLETON                      
USC00413943,21.3176003528893,26.2028,-97.6728,11.6,HARLINGEN                     
USC00413954,19.1049920760697,30.3086,-99.203,643.1,HARPER 3ENE                   
USC00413972,12.4744897959184,34.3697,-102.1175,1116.5,HART                          
USC00413981,12.1755964020336,35.8656,-102.3319,1190.2,HARTLEY 4 ESE                 
USC00413992,18.4446617129449,33.1644,-99.7389,484.6,HASKELL                       
USC00414020,31.1351351351351,32.5781,-95.2033,102.1,HAWKINS                       
USC00414058,18.9800547516621,27.3194,-98.6775,176.8,HEBBRONVILLE                  
USC00414076,36.8371116708648,31.35,-93.8333,91.4,HEMPHILL                      
USC00414080,32.8683901292597,30.1,-96.0833,76.5,HEMPSTEAD                     
USC00414081,34.0097770825186,32.1808,-94.7964,128,HENDERSON                     
USC00414093,22.3128666405944,33.8128,-98.2003,283.5,HENRIETTA                     
USC00414098,11.0422369964803,34.8172,-102.4003,1164.3,HEREFORD                      
USC00414122,23.893542074364,31.4667,-97.2,201.2,HEWITT                        
USC00414137,22.859992178334,31.9844,-98.0311,317.9,HICO                          
USC00414140,15.5037593984962,36.1161,-100.0239,781.5,HIGGINS                       
USC00414182,25.8979272585061,32.0161,-97.1094,167.6,HILLSBORO                     
USC00414254,23.0230739147438,29.3364,-99.1386,267.9,HONDO                         
USC00414257,33.5283168316832,33.5869,-95.9075,201.8,HONEY GROVE                   
USC00414278,18.7379741885022,31.8456,-99.5606,594.1,HORDS CREEK DAM               
USC00414280,33.9305882352941,31,-94.1667,34.1,HORGER                        
USC00414313,31.03602192639,29.8142,-95.7275,38.7,HOUSTON BARKER                
USC00414315,36.3135391923991,29.7283,-95.1306,10.7,HOUSTON DEER PARK             
USC00414321,35.6039138943249,29.7914,-95.4261,19.8,HOUSTON HTS                   
USC00414323,35.487079091621,29.8667,-95.4167,28.3,HOUSTON INDEP HTS             
USC00414325,33.8835750686006,29.66,-95.6275,15.2,HOUSTON-WESTBURY              
USC00414327,32.4400793650794,29.8733,-95.5275,34.1,HOUSTON NORTH HOUSTON         
USC00414328,35.2159270998415,29.9167,-95.15,17.7,HOUSTON SAN JACINTO DA        
