"","ID","year","month","day","TMAX"
"59352","USC00020949",1999,4,18,350
"59353","USC00020949",1999,4,19,361
"59354","USC00020949",1999,4,20,350
"59434","USC00020949",1999,5,7,367
"59435","USC00020949",1999,5,8,367
"59439","USC00020949",1999,5,12,367
"59440","USC00020949",1999,5,13,361
"59441","USC00020949",1999,5,14,350
"59444","USC00020949",1999,5,17,350
"59445","USC00020949",1999,5,18,367
"59446","USC00020949",1999,5,19,361
"59447","USC00020949",1999,5,20,367
"59448","USC00020949",1999,5,21,350
"59453","USC00020949",1999,5,26,383
"59454","USC00020949",1999,5,27,394
"59455","USC00020949",1999,5,28,406
"59456","USC00020949",1999,5,29,389
"59457","USC00020949",1999,5,30,361
"59458","USC00020949",1999,5,31,361
"59521","USC00020949",1999,6,1,350
"59526","USC00020949",1999,6,6,356
"59527","USC00020949",1999,6,7,367
"59528","USC00020949",1999,6,8,361
"59529","USC00020949",1999,6,9,361
"59530","USC00020949",1999,6,10,361
"59531","USC00020949",1999,6,11,367
"59532","USC00020949",1999,6,12,389
"59533","USC00020949",1999,6,13,422
"59534","USC00020949",1999,6,14,422
"59535","USC00020949",1999,6,15,428
"59536","USC00020949",1999,6,16,428
"59537","USC00020949",1999,6,17,417
"59538","USC00020949",1999,6,18,422
"59539","USC00020949",1999,6,19,428
"59540","USC00020949",1999,6,20,444
"59541","USC00020949",1999,6,21,444
"59542","USC00020949",1999,6,22,406
"59543","USC00020949",1999,6,23,417
"59544","USC00020949",1999,6,24,422
"59545","USC00020949",1999,6,25,428
"59546","USC00020949",1999,6,26,428
"59547","USC00020949",1999,6,27,422
"59548","USC00020949",1999,6,28,422
"59549","USC00020949",1999,6,29,428
"59550","USC00020949",1999,6,30,444
"59614","USC00020949",1999,7,1,456
"59615","USC00020949",1999,7,2,450
"59616","USC00020949",1999,7,3,422
"59617","USC00020949",1999,7,4,428
"59618","USC00020949",1999,7,5,433
"59619","USC00020949",1999,7,6,428
"59620","USC00020949",1999,7,7,406
"59622","USC00020949",1999,7,9,372
"59623","USC00020949",1999,7,10,406
"59624","USC00020949",1999,7,11,406
"59625","USC00020949",1999,7,12,356
"59627","USC00020949",1999,7,14,372
"59628","USC00020949",1999,7,15,378
"59629","USC00020949",1999,7,16,406
"59630","USC00020949",1999,7,17,411
"59631","USC00020949",1999,7,18,394
"59632","USC00020949",1999,7,19,406
"59633","USC00020949",1999,7,20,411
"59634","USC00020949",1999,7,21,411
"59635","USC00020949",1999,7,22,422
"59636","USC00020949",1999,7,23,406
"59637","USC00020949",1999,7,24,422
"59638","USC00020949",1999,7,25,417
"59639","USC00020949",1999,7,26,417
"59640","USC00020949",1999,7,27,417
"59643","USC00020949",1999,7,30,400
"59644","USC00020949",1999,7,31,422
"59707","USC00020949",1999,8,1,422
"59708","USC00020949",1999,8,2,406
"59709","USC00020949",1999,8,3,422
"59710","USC00020949",1999,8,4,422
"59711","USC00020949",1999,8,5,406
"59712","USC00020949",1999,8,6,406
"59713","USC00020949",1999,8,7,389
"59714","USC00020949",1999,8,8,400
"59715","USC00020949",1999,8,9,411
"59716","USC00020949",1999,8,10,400
"59717","USC00020949",1999,8,11,378
"59718","USC00020949",1999,8,12,394
"59719","USC00020949",1999,8,13,422
"59720","USC00020949",1999,8,14,406
"59721","USC00020949",1999,8,15,411
"59722","USC00020949",1999,8,16,411
"59723","USC00020949",1999,8,17,422
"59724","USC00020949",1999,8,18,439
"59725","USC00020949",1999,8,19,406
"59726","USC00020949",1999,8,20,400
"59727","USC00020949",1999,8,21,417
"59728","USC00020949",1999,8,22,439
"59729","USC00020949",1999,8,23,433
"59730","USC00020949",1999,8,24,428
"59731","USC00020949",1999,8,25,433
"59732","USC00020949",1999,8,26,433
"59733","USC00020949",1999,8,27,422
"59734","USC00020949",1999,8,28,400
"59735","USC00020949",1999,8,29,389
"59736","USC00020949",1999,8,30,367
"59737","USC00020949",1999,8,31,356
"59800","USC00020949",1999,9,1,383
"59801","USC00020949",1999,9,2,383
"59802","USC00020949",1999,9,3,350
"59803","USC00020949",1999,9,4,372
"59804","USC00020949",1999,9,5,406
"59805","USC00020949",1999,9,6,411
"59806","USC00020949",1999,9,7,417
"59807","USC00020949",1999,9,8,422
"59808","USC00020949",1999,9,9,400
"59809","USC00020949",1999,9,10,400
"59810","USC00020949",1999,9,11,389
"59811","USC00020949",1999,9,12,400
"59812","USC00020949",1999,9,13,422
"59813","USC00020949",1999,9,14,417
"59814","USC00020949",1999,9,15,394
"59815","USC00020949",1999,9,16,394
"59816","USC00020949",1999,9,17,367
"59817","USC00020949",1999,9,18,383
"59818","USC00020949",1999,9,19,383
"59819","USC00020949",1999,9,20,367
"59820","USC00020949",1999,9,21,372
"59824","USC00020949",1999,9,25,361
"59825","USC00020949",1999,9,26,378
"59826","USC00020949",1999,9,27,378
"59827","USC00020949",1999,9,28,361
"59829","USC00020949",1999,9,30,367
"59893","USC00020949",1999,10,1,383
"59894","USC00020949",1999,10,2,378
"59895","USC00020949",1999,10,3,367
"59896","USC00020949",1999,10,4,378
"59897","USC00020949",1999,10,5,367
"59898","USC00020949",1999,10,6,356
"59899","USC00020949",1999,10,7,350
"59901","USC00020949",1999,10,9,372
"59902","USC00020949",1999,10,10,383
"59903","USC00020949",1999,10,11,389
"59904","USC00020949",1999,10,12,389
"59905","USC00020949",1999,10,13,372
"59906","USC00020949",1999,10,14,372
"59907","USC00020949",1999,10,15,356
"60454","USC00020949",2000,4,4,350
"60458","USC00020949",2000,4,8,356
"60462","USC00020949",2000,4,12,350
"60463","USC00020949",2000,4,13,361
"60475","USC00020949",2000,4,25,367
"60476","USC00020949",2000,4,26,389
"60477","USC00020949",2000,4,27,400
"60478","USC00020949",2000,4,28,389
"60544","USC00020949",2000,5,1,367
"60545","USC00020949",2000,5,2,389
"60546","USC00020949",2000,5,3,400
"60547","USC00020949",2000,5,4,394
"60548","USC00020949",2000,5,5,378
"60549","USC00020949",2000,5,6,372
"60550","USC00020949",2000,5,7,356
"60552","USC00020949",2000,5,9,372
"60553","USC00020949",2000,5,10,372
"60557","USC00020949",2000,5,14,383
"60558","USC00020949",2000,5,15,356
"60562","USC00020949",2000,5,19,356
"60563","USC00020949",2000,5,20,394
"60564","USC00020949",2000,5,21,422
"60565","USC00020949",2000,5,22,439
"60566","USC00020949",2000,5,23,439
"60567","USC00020949",2000,5,24,422
"60568","USC00020949",2000,5,25,383
"60569","USC00020949",2000,5,26,383
"60570","USC00020949",2000,5,27,406
"60571","USC00020949",2000,5,28,439
"60572","USC00020949",2000,5,29,444
"60573","USC00020949",2000,5,30,433
"60574","USC00020949",2000,5,31,411
"60637","USC00020949",2000,6,1,411
"60638","USC00020949",2000,6,2,411
"60639","USC00020949",2000,6,3,406
"60640","USC00020949",2000,6,4,428
"60641","USC00020949",2000,6,5,422
"60642","USC00020949",2000,6,6,428
"60643","USC00020949",2000,6,7,433
"60644","USC00020949",2000,6,8,411
"60646","USC00020949",2000,6,10,350
"60647","USC00020949",2000,6,11,378
"60648","USC00020949",2000,6,12,394
"60649","USC00020949",2000,6,13,428
"60650","USC00020949",2000,6,14,433
"60651","USC00020949",2000,6,15,456
"60652","USC00020949",2000,6,16,450
"60653","USC00020949",2000,6,17,417
"60654","USC00020949",2000,6,18,406
"60655","USC00020949",2000,6,19,400
"60656","USC00020949",2000,6,20,400
"60657","USC00020949",2000,6,21,406
"60658","USC00020949",2000,6,22,389
"60659","USC00020949",2000,6,23,400
"60660","USC00020949",2000,6,24,406
"60661","USC00020949",2000,6,25,400
"60662","USC00020949",2000,6,26,422
"60663","USC00020949",2000,6,27,428
"60664","USC00020949",2000,6,28,406
"60665","USC00020949",2000,6,29,417
"60666","USC00020949",2000,6,30,411
"60730","USC00020949",2000,7,1,411
"60731","USC00020949",2000,7,2,417
"60732","USC00020949",2000,7,3,406
"60733","USC00020949",2000,7,4,394
"60734","USC00020949",2000,7,5,411
"60735","USC00020949",2000,7,6,406
"60736","USC00020949",2000,7,7,394
"60737","USC00020949",2000,7,8,383
"60738","USC00020949",2000,7,9,394
"60739","USC00020949",2000,7,10,406
"60740","USC00020949",2000,7,11,417
"60741","USC00020949",2000,7,12,417
"60742","USC00020949",2000,7,13,428
"60743","USC00020949",2000,7,14,428
"60744","USC00020949",2000,7,15,428
"60745","USC00020949",2000,7,16,428
"60746","USC00020949",2000,7,17,428
"60747","USC00020949",2000,7,18,450
"60748","USC00020949",2000,7,19,461
"60749","USC00020949",2000,7,20,456
"60750","USC00020949",2000,7,21,444
"60751","USC00020949",2000,7,22,433
"60752","USC00020949",2000,7,23,439
"60753","USC00020949",2000,7,24,461
"60754","USC00020949",2000,7,25,461
"60755","USC00020949",2000,7,26,450
"60756","USC00020949",2000,7,27,450
"60757","USC00020949",2000,7,28,439
"60758","USC00020949",2000,7,29,433
"60759","USC00020949",2000,7,30,433
"60760","USC00020949",2000,7,31,428
"60823","USC00020949",2000,8,1,433
"60824","USC00020949",2000,8,2,433
"60825","USC00020949",2000,8,3,439
"60826","USC00020949",2000,8,4,439
"60827","USC00020949",2000,8,5,456
"60828","USC00020949",2000,8,6,450
"60829","USC00020949",2000,8,7,411
"60830","USC00020949",2000,8,8,361
"60831","USC00020949",2000,8,9,422
"60832","USC00020949",2000,8,10,433
"60833","USC00020949",2000,8,11,450
"60834","USC00020949",2000,8,12,439
"60835","USC00020949",2000,8,13,411
"60836","USC00020949",2000,8,14,428
"60837","USC00020949",2000,8,15,428
"60838","USC00020949",2000,8,16,433
"60839","USC00020949",2000,8,17,428
"60840","USC00020949",2000,8,18,406
"60841","USC00020949",2000,8,19,406
"60842","USC00020949",2000,8,20,422
"60843","USC00020949",2000,8,21,411
"60844","USC00020949",2000,8,22,411
"60845","USC00020949",2000,8,23,372
"60846","USC00020949",2000,8,24,383
"60847","USC00020949",2000,8,25,378
"60848","USC00020949",2000,8,26,400
"60849","USC00020949",2000,8,27,372
"60918","USC00020949",2000,9,3,361
"60919","USC00020949",2000,9,4,394
"60920","USC00020949",2000,9,5,400
"60921","USC00020949",2000,9,6,383
"60922","USC00020949",2000,9,7,411
"60923","USC00020949",2000,9,8,394
"60924","USC00020949",2000,9,9,389
"60925","USC00020949",2000,9,10,394
"60926","USC00020949",2000,9,11,389
"60927","USC00020949",2000,9,12,406
"60928","USC00020949",2000,9,13,422
"60929","USC00020949",2000,9,14,428
"60930","USC00020949",2000,9,15,439
"60931","USC00020949",2000,9,16,428
"60932","USC00020949",2000,9,17,422
"60933","USC00020949",2000,9,18,394
"60934","USC00020949",2000,9,19,400
"60935","USC00020949",2000,9,20,400
"60936","USC00020949",2000,9,21,389
"60937","USC00020949",2000,9,22,361
"60938","USC00020949",2000,9,23,367
"60939","USC00020949",2000,9,24,367
"60941","USC00020949",2000,9,26,378
"60942","USC00020949",2000,9,27,378
"60943","USC00020949",2000,9,28,389
"60944","USC00020949",2000,9,29,378
"60945","USC00020949",2000,9,30,383
"61009","USC00020949",2000,10,1,389
"61010","USC00020949",2000,10,2,389
"61011","USC00020949",2000,10,3,389
"61012","USC00020949",2000,10,4,367
"61013","USC00020949",2000,10,5,361
"61014","USC00020949",2000,10,6,367
"61015","USC00020949",2000,10,7,350
"61016","USC00020949",2000,10,8,350
"61591","USC00020949",2001,4,25,378
"61592","USC00020949",2001,4,26,378
"61593","USC00020949",2001,4,27,372
"61594","USC00020949",2001,4,28,356
"61596","USC00020949",2001,4,30,356
"61660","USC00020949",2001,5,1,383
"61661","USC00020949",2001,5,2,372
"61665","USC00020949",2001,5,6,350
"61666","USC00020949",2001,5,7,383
"61667","USC00020949",2001,5,8,406
"61668","USC00020949",2001,5,9,422
"61669","USC00020949",2001,5,10,411
"61670","USC00020949",2001,5,11,400
"61671","USC00020949",2001,5,12,394
"61672","USC00020949",2001,5,13,378
"61673","USC00020949",2001,5,14,372
"61674","USC00020949",2001,5,15,378
"61675","USC00020949",2001,5,16,383
"61676","USC00020949",2001,5,17,383
"61677","USC00020949",2001,5,18,389
"61678","USC00020949",2001,5,19,350
"61679","USC00020949",2001,5,20,378
"61680","USC00020949",2001,5,21,394
"61681","USC00020949",2001,5,22,411
"61682","USC00020949",2001,5,23,433
"61683","USC00020949",2001,5,24,433
"61684","USC00020949",2001,5,25,422
"61685","USC00020949",2001,5,26,428
"61686","USC00020949",2001,5,27,411
"61687","USC00020949",2001,5,28,367
"61688","USC00020949",2001,5,29,372
"61689","USC00020949",2001,5,30,411
"61690","USC00020949",2001,5,31,433
"61753","USC00020949",2001,6,1,439
"61754","USC00020949",2001,6,2,428
"61755","USC00020949",2001,6,3,389
"61756","USC00020949",2001,6,4,350
"61757","USC00020949",2001,6,5,383
"61758","USC00020949",2001,6,6,400
"61759","USC00020949",2001,6,7,422
"61760","USC00020949",2001,6,8,439
"61761","USC00020949",2001,6,9,428
"61762","USC00020949",2001,6,10,422
"61763","USC00020949",2001,6,11,411
"61764","USC00020949",2001,6,12,394
"61765","USC00020949",2001,6,13,367
"61766","USC00020949",2001,6,14,356
"61767","USC00020949",2001,6,15,394
"61768","USC00020949",2001,6,16,422
"61769","USC00020949",2001,6,17,444
"61770","USC00020949",2001,6,18,433
"61771","USC00020949",2001,6,19,433
"61772","USC00020949",2001,6,20,417
"61773","USC00020949",2001,6,21,406
"61774","USC00020949",2001,6,22,411
"61775","USC00020949",2001,6,23,422
"61776","USC00020949",2001,6,24,422
"61777","USC00020949",2001,6,25,400
"61778","USC00020949",2001,6,26,400
"61779","USC00020949",2001,6,27,406
"61780","USC00020949",2001,6,28,417
"61781","USC00020949",2001,6,29,439
"61782","USC00020949",2001,6,30,450
"61846","USC00020949",2001,7,1,461
"61847","USC00020949",2001,7,2,472
"61848","USC00020949",2001,7,3,467
"61849","USC00020949",2001,7,4,439
"61850","USC00020949",2001,7,5,422
"61852","USC00020949",2001,7,7,356
"61853","USC00020949",2001,7,8,378
"61854","USC00020949",2001,7,9,406
"61855","USC00020949",2001,7,10,406
"61856","USC00020949",2001,7,11,417
"61857","USC00020949",2001,7,12,422
"61858","USC00020949",2001,7,13,422
"61859","USC00020949",2001,7,14,444
"61860","USC00020949",2001,7,15,428
"61861","USC00020949",2001,7,16,406
"61862","USC00020949",2001,7,17,400
"61863","USC00020949",2001,7,18,406
"61864","USC00020949",2001,7,19,422
"61865","USC00020949",2001,7,20,417
"61866","USC00020949",2001,7,21,417
"61867","USC00020949",2001,7,22,422
"61868","USC00020949",2001,7,23,422
"61869","USC00020949",2001,7,24,422
"61870","USC00020949",2001,7,25,406
"61871","USC00020949",2001,7,26,411
"61872","USC00020949",2001,7,27,422
"61873","USC00020949",2001,7,28,439
"61874","USC00020949",2001,7,29,428
"61875","USC00020949",2001,7,30,406
"61876","USC00020949",2001,7,31,411
"61939","USC00020949",2001,8,1,406
"61940","USC00020949",2001,8,2,422
"61941","USC00020949",2001,8,3,433
"61942","USC00020949",2001,8,4,439
"61943","USC00020949",2001,8,5,433
"61944","USC00020949",2001,8,6,439
"61945","USC00020949",2001,8,7,461
"61946","USC00020949",2001,8,8,422
"61947","USC00020949",2001,8,9,367
"61948","USC00020949",2001,8,10,406
"61949","USC00020949",2001,8,11,428
"61950","USC00020949",2001,8,12,417
"61951","USC00020949",2001,8,13,378
"61952","USC00020949",2001,8,14,400
"61953","USC00020949",2001,8,15,406
"61954","USC00020949",2001,8,16,428
"61955","USC00020949",2001,8,17,417
"61956","USC00020949",2001,8,18,411
"61957","USC00020949",2001,8,19,411
"61958","USC00020949",2001,8,20,417
"61959","USC00020949",2001,8,21,406
"61960","USC00020949",2001,8,22,389
"61961","USC00020949",2001,8,23,406
"61962","USC00020949",2001,8,24,417
"61963","USC00020949",2001,8,25,439
"61964","USC00020949",2001,8,26,450
"61965","USC00020949",2001,8,27,439
"61966","USC00020949",2001,8,28,439
"61967","USC00020949",2001,8,29,411
"61968","USC00020949",2001,8,30,406
"61969","USC00020949",2001,8,31,394
"62032","USC00020949",2001,9,1,394
"62033","USC00020949",2001,9,2,400
"62034","USC00020949",2001,9,3,411
"62035","USC00020949",2001,9,4,411
"62036","USC00020949",2001,9,5,411
"62037","USC00020949",2001,9,6,394
"62038","USC00020949",2001,9,7,383
"62039","USC00020949",2001,9,8,383
"62040","USC00020949",2001,9,9,383
"62041","USC00020949",2001,9,10,406
"62042","USC00020949",2001,9,11,411
"62043","USC00020949",2001,9,12,417
"62044","USC00020949",2001,9,13,406
"62045","USC00020949",2001,9,14,361
"62046","USC00020949",2001,9,15,383
"62047","USC00020949",2001,9,16,383
"62048","USC00020949",2001,9,17,378
"62049","USC00020949",2001,9,18,389
"62050","USC00020949",2001,9,19,394
"62051","USC00020949",2001,9,20,406
"62052","USC00020949",2001,9,21,400
"62053","USC00020949",2001,9,22,406
"62054","USC00020949",2001,9,23,411
"62055","USC00020949",2001,9,24,406
"62056","USC00020949",2001,9,25,389
"62057","USC00020949",2001,9,26,400
"62058","USC00020949",2001,9,27,400
"62059","USC00020949",2001,9,28,400
"62060","USC00020949",2001,9,29,394
"62061","USC00020949",2001,9,30,406
"62125","USC00020949",2001,10,1,367
"62129","USC00020949",2001,10,5,350
"62130","USC00020949",2001,10,6,350
"62140","USC00020949",2001,10,16,356
"62141","USC00020949",2001,10,17,356
"62144","USC00020949",2001,10,20,356
"62684","USC00020949",2002,4,2,350
"62693","USC00020949",2002,4,11,356
"62694","USC00020949",2002,4,12,350
"62695","USC00020949",2002,4,13,367
"62696","USC00020949",2002,4,14,383
"62697","USC00020949",2002,4,15,367
"62706","USC00020949",2002,4,24,350
"62781","USC00020949",2002,5,6,350
"62784","USC00020949",2002,5,9,356
"62785","USC00020949",2002,5,10,350
"62788","USC00020949",2002,5,13,378
"62789","USC00020949",2002,5,14,389
"62790","USC00020949",2002,5,15,378
"62791","USC00020949",2002,5,16,372
"62792","USC00020949",2002,5,17,378
"62793","USC00020949",2002,5,18,378
"62794","USC00020949",2002,5,19,367
"62800","USC00020949",2002,5,25,356
"62801","USC00020949",2002,5,26,350
"62802","USC00020949",2002,5,27,367
"62803","USC00020949",2002,5,28,378
"62804","USC00020949",2002,5,29,400
"62805","USC00020949",2002,5,30,428
"62806","USC00020949",2002,5,31,422
"62869","USC00020949",2002,6,1,400
"62870","USC00020949",2002,6,2,383
"62871","USC00020949",2002,6,3,350
"62872","USC00020949",2002,6,4,389
"62873","USC00020949",2002,6,5,411
"62874","USC00020949",2002,6,6,444
"62875","USC00020949",2002,6,7,444
"62876","USC00020949",2002,6,8,433
"62877","USC00020949",2002,6,9,378
"62878","USC00020949",2002,6,10,372
"62879","USC00020949",2002,6,11,383
"62880","USC00020949",2002,6,12,394
"62881","USC00020949",2002,6,13,411
"62882","USC00020949",2002,6,14,422
"62883","USC00020949",2002,6,15,422
"62884","USC00020949",2002,6,16,422
"62885","USC00020949",2002,6,17,428
"62886","USC00020949",2002,6,18,428
"62887","USC00020949",2002,6,19,428
"62888","USC00020949",2002,6,20,428
"62889","USC00020949",2002,6,21,411
"62890","USC00020949",2002,6,22,406
"62891","USC00020949",2002,6,23,417
"62892","USC00020949",2002,6,24,439
"62893","USC00020949",2002,6,25,444
"62894","USC00020949",2002,6,26,450
"62895","USC00020949",2002,6,27,428
"62896","USC00020949",2002,6,28,428
"62897","USC00020949",2002,6,29,428
"62898","USC00020949",2002,6,30,433
"62962","USC00020949",2002,7,1,433
"62963","USC00020949",2002,7,2,439
"62964","USC00020949",2002,7,3,433
"62965","USC00020949",2002,7,4,428
"62966","USC00020949",2002,7,5,417
"62967","USC00020949",2002,7,6,428
"62968","USC00020949",2002,7,7,428
"62969","USC00020949",2002,7,8,444
"62970","USC00020949",2002,7,9,439
"62971","USC00020949",2002,7,10,444
"62972","USC00020949",2002,7,11,444
"62973","USC00020949",2002,7,12,450
"62974","USC00020949",2002,7,13,456
"62975","USC00020949",2002,7,14,444
"62976","USC00020949",2002,7,15,428
"62977","USC00020949",2002,7,16,417
"62978","USC00020949",2002,7,17,417
"62979","USC00020949",2002,7,18,411
"62980","USC00020949",2002,7,19,428
"62981","USC00020949",2002,7,20,428
"62982","USC00020949",2002,7,21,422
"62983","USC00020949",2002,7,22,433
"62984","USC00020949",2002,7,23,417
"62985","USC00020949",2002,7,24,422
"62986","USC00020949",2002,7,25,428
"62987","USC00020949",2002,7,26,433
"62988","USC00020949",2002,7,27,428
"62989","USC00020949",2002,7,28,411
"62990","USC00020949",2002,7,29,439
"62991","USC00020949",2002,7,30,439
"62992","USC00020949",2002,7,31,411
"63055","USC00020949",2002,8,1,411
"63056","USC00020949",2002,8,2,433
"63057","USC00020949",2002,8,3,417
"63058","USC00020949",2002,8,4,406
"63059","USC00020949",2002,8,5,406
"63060","USC00020949",2002,8,6,406
"63061","USC00020949",2002,8,7,406
"63062","USC00020949",2002,8,8,417
"63063","USC00020949",2002,8,9,433
"63064","USC00020949",2002,8,10,450
"63065","USC00020949",2002,8,11,444
"63066","USC00020949",2002,8,12,444
"63067","USC00020949",2002,8,13,444
"63068","USC00020949",2002,8,14,444
"63069","USC00020949",2002,8,15,444
"63070","USC00020949",2002,8,16,417
"63071","USC00020949",2002,8,17,433
"63072","USC00020949",2002,8,18,428
"63073","USC00020949",2002,8,19,411
"63074","USC00020949",2002,8,20,406
"63075","USC00020949",2002,8,21,394
"63076","USC00020949",2002,8,22,400
"63077","USC00020949",2002,8,23,411
"63078","USC00020949",2002,8,24,400
"63079","USC00020949",2002,8,25,433
"63080","USC00020949",2002,8,26,433
"63081","USC00020949",2002,8,27,428
"63082","USC00020949",2002,8,28,422
"63083","USC00020949",2002,8,29,417
"63084","USC00020949",2002,8,30,428
"63085","USC00020949",2002,8,31,433
"63148","USC00020949",2002,9,1,428
"63149","USC00020949",2002,9,2,428
"63150","USC00020949",2002,9,3,428
"63151","USC00020949",2002,9,4,439
"63152","USC00020949",2002,9,5,428
"63153","USC00020949",2002,9,6,383
"63157","USC00020949",2002,9,10,356
"63158","USC00020949",2002,9,11,350
"63159","USC00020949",2002,9,12,383
"63160","USC00020949",2002,9,13,400
"63161","USC00020949",2002,9,14,406
"63162","USC00020949",2002,9,15,400
"63163","USC00020949",2002,9,16,411
"63164","USC00020949",2002,9,17,394
"63165","USC00020949",2002,9,18,372
"63166","USC00020949",2002,9,19,361
"63167","USC00020949",2002,9,20,372
"63168","USC00020949",2002,9,21,389
"63169","USC00020949",2002,9,22,406
"63170","USC00020949",2002,9,23,417
"63171","USC00020949",2002,9,24,422
"63172","USC00020949",2002,9,25,417
"63173","USC00020949",2002,9,26,406
"63174","USC00020949",2002,9,27,389
"63175","USC00020949",2002,9,28,356
"63247","USC00020949",2002,10,7,356
"63249","USC00020949",2002,10,9,361
"63250","USC00020949",2002,10,10,367
"63903","USC00020949",2003,5,12,356
"63904","USC00020949",2003,5,13,361
"63905","USC00020949",2003,5,14,356
"63906","USC00020949",2003,5,15,350
"63907","USC00020949",2003,5,16,367
"63908","USC00020949",2003,5,17,400
"63909","USC00020949",2003,5,18,383
"63910","USC00020949",2003,5,19,378
"63911","USC00020949",2003,5,20,389
"63912","USC00020949",2003,5,21,411
"63913","USC00020949",2003,5,22,417
"63914","USC00020949",2003,5,23,406
"63915","USC00020949",2003,5,24,394
"63916","USC00020949",2003,5,25,383
"63917","USC00020949",2003,5,26,383
"63918","USC00020949",2003,5,27,428
"63919","USC00020949",2003,5,28,444
"63920","USC00020949",2003,5,29,422
"63921","USC00020949",2003,5,30,411
"63922","USC00020949",2003,5,31,400
"63985","USC00020949",2003,6,1,411
"63986","USC00020949",2003,6,2,422
"63987","USC00020949",2003,6,3,422
"63988","USC00020949",2003,6,4,417
"63989","USC00020949",2003,6,5,406
"63990","USC00020949",2003,6,6,406
"63991","USC00020949",2003,6,7,422
"63992","USC00020949",2003,6,8,428
"63993","USC00020949",2003,6,9,417
"63994","USC00020949",2003,6,10,367
"63995","USC00020949",2003,6,11,372
"63996","USC00020949",2003,6,12,378
"63997","USC00020949",2003,6,13,383
"63998","USC00020949",2003,6,14,406
"63999","USC00020949",2003,6,15,422
"64000","USC00020949",2003,6,16,417
"64001","USC00020949",2003,6,17,411
"64002","USC00020949",2003,6,18,422
"64003","USC00020949",2003,6,19,378
"64004","USC00020949",2003,6,20,378
"64005","USC00020949",2003,6,21,367
"64006","USC00020949",2003,6,22,367
"64007","USC00020949",2003,6,23,367
"64008","USC00020949",2003,6,24,356
"64009","USC00020949",2003,6,25,383
"64010","USC00020949",2003,6,26,417
"64011","USC00020949",2003,6,27,433
"64012","USC00020949",2003,6,28,444
"64013","USC00020949",2003,6,29,439
"64014","USC00020949",2003,6,30,433
"64078","USC00020949",2003,7,1,433
"64079","USC00020949",2003,7,2,428
"64080","USC00020949",2003,7,3,422
"64081","USC00020949",2003,7,4,450
"64082","USC00020949",2003,7,5,450
"64083","USC00020949",2003,7,6,444
"64084","USC00020949",2003,7,7,433
"64085","USC00020949",2003,7,8,433
"64086","USC00020949",2003,7,9,444
"64087","USC00020949",2003,7,10,456
"64088","USC00020949",2003,7,11,456
"64089","USC00020949",2003,7,12,450
"64090","USC00020949",2003,7,13,467
"64091","USC00020949",2003,7,14,472
"64092","USC00020949",2003,7,15,467
"64093","USC00020949",2003,7,16,467
"64094","USC00020949",2003,7,17,450
"64095","USC00020949",2003,7,18,428
"64096","USC00020949",2003,7,19,428
"64097","USC00020949",2003,7,20,433
"64098","USC00020949",2003,7,21,433
"64099","USC00020949",2003,7,22,433
"64100","USC00020949",2003,7,23,433
"64101","USC00020949",2003,7,24,422
"64102","USC00020949",2003,7,25,406
"64103","USC00020949",2003,7,26,406
"64104","USC00020949",2003,7,27,428
"64105","USC00020949",2003,7,28,406
"64106","USC00020949",2003,7,29,389
"64107","USC00020949",2003,7,30,394
"64108","USC00020949",2003,7,31,389
"64171","USC00020949",2003,8,1,394
"64172","USC00020949",2003,8,2,378
"64173","USC00020949",2003,8,3,411
"64174","USC00020949",2003,8,4,428
"64175","USC00020949",2003,8,5,433
"64176","USC00020949",2003,8,6,411
"64177","USC00020949",2003,8,7,406
"64178","USC00020949",2003,8,8,433
"64179","USC00020949",2003,8,9,439
"64180","USC00020949",2003,8,10,456
"64181","USC00020949",2003,8,11,456
"64182","USC00020949",2003,8,12,439
"64183","USC00020949",2003,8,13,444
"64184","USC00020949",2003,8,14,428
"64185","USC00020949",2003,8,15,372
"64186","USC00020949",2003,8,16,383
"64187","USC00020949",2003,8,17,417
"64188","USC00020949",2003,8,18,433
"64189","USC00020949",2003,8,19,422
"64190","USC00020949",2003,8,20,383
"64191","USC00020949",2003,8,21,406
"64192","USC00020949",2003,8,22,394
"64193","USC00020949",2003,8,23,411
"64194","USC00020949",2003,8,24,406
"64195","USC00020949",2003,8,25,406
"64196","USC00020949",2003,8,26,394
"64197","USC00020949",2003,8,27,361
"64198","USC00020949",2003,8,28,383
"64199","USC00020949",2003,8,29,400
"64200","USC00020949",2003,8,30,406
"64201","USC00020949",2003,8,31,406
"64264","USC00020949",2003,9,1,422
"64265","USC00020949",2003,9,2,417
"64266","USC00020949",2003,9,3,433
"64267","USC00020949",2003,9,4,417
"64268","USC00020949",2003,9,5,378
"64269","USC00020949",2003,9,6,389
"64270","USC00020949",2003,9,7,400
"64271","USC00020949",2003,9,8,389
"64272","USC00020949",2003,9,9,367
"64273","USC00020949",2003,9,10,350
"64274","USC00020949",2003,9,11,367
"64275","USC00020949",2003,9,12,394
"64276","USC00020949",2003,9,13,400
"64277","USC00020949",2003,9,14,394
"64278","USC00020949",2003,9,15,411
"64279","USC00020949",2003,9,16,406
"64280","USC00020949",2003,9,17,394
"64281","USC00020949",2003,9,18,372
"64282","USC00020949",2003,9,19,383
"64283","USC00020949",2003,9,20,389
"64284","USC00020949",2003,9,21,406
"64285","USC00020949",2003,9,22,411
